nombre_entidad;anio;grupo_edad;hombres;mujeres
CÓRDOBA;2039;10-14;83419.0;79136.0
CÓRDOBA;2039;15-19;88326.0;83966.0
CÓRDOBA;2039;20-24;89874.0;85241.0
CÓRDOBA;2039;25-29;89694.0;85154.0
CÓRDOBA;2039;30-34;90599.0;86504.0
CÓRDOBA;2039;35-39;88033.0;85319.0
CÓRDOBA;2039;40-44;72515.0;75436.0
CÓRDOBA;2039;45-49;64377.0;68856.0
CÓRDOBA;2039;50-54;56530.0;62288.0
CÓRDOBA;2039;55-59;52537.0;58112.0
CÓRDOBA;2039;60-64;46213.0;50688.0
CÓRDOBA;2039;65-69;40601.0;44590.0
CÓRDOBA;2039;70-74;35567.0;39259.0
CÓRDOBA;2039;75-79;26336.0;30836.0
CÓRDOBA;2039;80-84;16418.0;20308.0
CÓRDOBA;2039;85-89;8503.0;11224.0
CÓRDOBA;2039;90-94;3630.0;5133.0
CÓRDOBA;2039;95-99;1100.0;1664.0
CÓRDOBA;2039;100+;183.0;294.0
CÓRDOBA;2040;0-4;68937.0;65171.0
CÓRDOBA;2040;5-9;75293.0;71394.0
CÓRDOBA;2040;10-14;82133.0;77930.0
CÓRDOBA;2040;15-19;87499.0;83166.0
CÓRDOBA;2040;20-24;89771.0;85156.0
CÓRDOBA;2040;25-29;89339.0;84871.0
CÓRDOBA;2040;30-34;90108.0;85953.0
CÓRDOBA;2040;35-39;89623.0;86407.0
CÓRDOBA;2040;40-44;75131.0;77258.0
CÓRDOBA;2040;45-49;65886.0;70243.0
CÓRDOBA;2040;50-54;57502.0;63033.0
CÓRDOBA;2040;55-59;52829.0;58755.0
CÓRDOBA;2040;60-64;47303.0;52009.0
CÓRDOBA;2040;65-69;40652.0;44958.0
CÓRDOBA;2040;70-74;36002.0;39963.0
CÓRDOBA;2040;75-79;27265.0;31734.0
CÓRDOBA;2040;80-84;17080.0;21214.0
CÓRDOBA;2040;85-89;8840.0;11678.0
CÓRDOBA;2040;90-94;3732.0;5354.0
CÓRDOBA;2040;95-99;1126.0;1719.0
CÓRDOBA;2040;100+;186.0;300.0
CÓRDOBA;2041;0-4;67767.0;64065.0
CÓRDOBA;2041;5-9;73963.0;70142.0
CÓRDOBA;2041;10-14;80809.0;76686.0
CÓRDOBA;2041;15-19;86613.0;82339.0
CÓRDOBA;2041;20-24;89521.0;84956.0
CÓRDOBA;2041;25-29;89137.0;84562.0
CÓRDOBA;2041;30-34;89533.0;85429.0
CÓRDOBA;2041;35-39;90262.0;86921.0
CÓRDOBA;2041;40-44;78531.0;79540.0
CÓRDOBA;2041;45-49;67209.0;71425.0
CÓRDOBA;2041;50-54;58635.0;63930.0
CÓRDOBA;2041;55-59;53208.0;59364.0
CÓRDOBA;2041;60-64;48290.0;53240.0
CÓRDOBA;2041;65-69;40870.0;45551.0
CÓRDOBA;2041;70-74;36329.0;40584.0
CÓRDOBA;2041;75-79;28091.0;32557.0
CÓRDOBA;2041;80-84;17760.0;22108.0
CÓRDOBA;2041;85-89;9227.0;12197.0
CÓRDOBA;2041;90-94;3865.0;5561.0
CÓRDOBA;2041;95-99;1169.0;1790.0
CÓRDOBA;2041;100+;188.0;307.0
CÓRDOBA;2042;0-4;66654.0;63006.0
CÓRDOBA;2042;5-9;72674.0;68928.0
CÓRDOBA;2042;10-14;79468.0;75437.0
CÓRDOBA;2042;15-19;85627.0;81433.0
CÓRDOBA;2042;20-24;89224.0;84613.0
CÓRDOBA;2042;25-29;88993.0;84351.0
CÓRDOBA;2042;30-34;88986.0;84920.0
CÓRDOBA;2042;35-39;90255.0;87005.0
CÓRDOBA;2042;40-44;82167.0;81969.0
CÓRDOBA;2042;45-49;68494.0;72486.0
CÓRDOBA;2042;50-54;59922.0;65050.0
CÓRDOBA;2042;55-59;53660.0;59959.0
CÓRDOBA;2042;60-64;49047.0;54407.0
CÓRDOBA;2042;65-69;41391.0;46347.0
CÓRDOBA;2042;70-74;36520.0;41067.0
CÓRDOBA;2042;75-79;28842.0;33320.0
CÓRDOBA;2042;80-84;18405.0;22994.0
CÓRDOBA;2042;85-89;9635.0;12789.0
CÓRDOBA;2042;90-94;3981.0;5785.0
CÓRDOBA;2042;95-99;1207.0;1871.0
CÓRDOBA;2042;100+;191.0;313.0
LA GUAJIRA;2018;0-4;55365.0;53279.0
LA GUAJIRA;2018;5-9;56688.0;54642.0
LA GUAJIRA;2018;10-14;55515.0;54229.0
LA GUAJIRA;2018;15-19;47126.0;48116.0
LA GUAJIRA;2018;20-24;37703.0;40298.0
LA GUAJIRA;2018;25-29;32442.0;34739.0
LA GUAJIRA;2018;30-34;27691.0;30443.0
LA GUAJIRA;2018;35-39;24599.0;27406.0
LA GUAJIRA;2018;40-44;20163.0;22397.0
LA GUAJIRA;2018;45-49;17151.0;18729.0
LA GUAJIRA;2018;50-54;14932.0;16696.0
LA GUAJIRA;2018;55-59;12727.0;14204.0
LA GUAJIRA;2018;60-64;9421.0;10605.0
LA GUAJIRA;2018;65-69;7120.0;8082.0
LA GUAJIRA;2018;70-74;4892.0;5636.0
LA GUAJIRA;2018;75-79;3403.0;4321.0
LA GUAJIRA;2018;80-84;2095.0;3000.0
LA GUAJIRA;2018;85-89;1078.0;1752.0
LA GUAJIRA;2018;90-94;437.0;810.0
LA GUAJIRA;2018;95-99;153.0;280.0
LA GUAJIRA;2018;100+;85.0;102.0
LA GUAJIRA;2019;0-4;56425.0;54135.0
LA GUAJIRA;2019;5-9;57513.0;55602.0
LA GUAJIRA;2019;10-14;57073.0;55532.0
LA GUAJIRA;2019;15-19;50124.0;50714.0
LA GUAJIRA;2019;20-24;40280.0;43169.0
LA GUAJIRA;2019;25-29;34649.0;37216.0
LA GUAJIRA;2019;30-34;29334.0;32005.0
LA GUAJIRA;2019;35-39;25795.0;28705.0
LA GUAJIRA;2019;40-44;21308.0;23713.0
LA GUAJIRA;2019;45-49;17745.0;19536.0
LA GUAJIRA;2019;50-54;15507.0;17365.0
LA GUAJIRA;2019;55-59;13327.0;14977.0
LA GUAJIRA;2019;60-64;9955.0;11300.0
LA GUAJIRA;2019;65-69;7333.0;8480.0
LA GUAJIRA;2019;70-74;5177.0;6081.0
LA GUAJIRA;2019;75-79;3470.0;4414.0
LA GUAJIRA;2019;80-84;2170.0;3142.0
LA GUAJIRA;2019;85-89;1109.0;1784.0
LA GUAJIRA;2019;90-94;456.0;844.0
LA GUAJIRA;2019;95-99;166.0;284.0
LA GUAJIRA;2019;100+;66.0;82.0
LA GUAJIRA;2020;0-4;57924.0;55406.0
LA GUAJIRA;2020;5-9;58698.0;56862.0
LA GUAJIRA;2020;10-14;58381.0;56790.0
LA GUAJIRA;2020;15-19;53072.0;53288.0
LA GUAJIRA;2020;20-24;43377.0;46504.0
LA GUAJIRA;2020;25-29;37074.0;39874.0
LA GUAJIRA;2020;30-34;31304.0;33962.0
LA GUAJIRA;2020;35-39;27114.0;30076.0
LA GUAJIRA;2020;40-44;22580.0;25201.0
LA GUAJIRA;2020;45-49;18449.0;20392.0
LA GUAJIRA;2020;50-54;16131.0;18097.0
LA GUAJIRA;2020;55-59;13904.0;15757.0
LA GUAJIRA;2020;60-64;10548.0;12054.0
LA GUAJIRA;2020;65-69;7557.0;8880.0
LA GUAJIRA;2020;70-74;5464.0;6568.0
LA GUAJIRA;2020;75-79;3553.0;4534.0
LA GUAJIRA;2020;80-84;2258.0;3283.0
LA GUAJIRA;2020;85-89;1128.0;1857.0
LA GUAJIRA;2020;90-94;472.0;874.0
LA GUAJIRA;2020;95-99;170.0;288.0
LA GUAJIRA;2020;100+;56.0;68.0
LA GUAJIRA;2021;0-4;58249.0;55589.0
LA GUAJIRA;2021;5-9;59260.0;57483.0
LA GUAJIRA;2021;10-14;58854.0;57288.0
LA GUAJIRA;2021;15-19;54988.0;54880.0
LA GUAJIRA;2021;20-24;45879.0;48819.0
LA GUAJIRA;2021;25-29;38569.0;41592.0
LA GUAJIRA;2021;30-34;32774.0;35369.0
LA GUAJIRA;2021;35-39;27991.0;30996.0
LA GUAJIRA;2021;40-44;23538.0;26271.0
LA GUAJIRA;2021;45-49;19000.0;21124.0
LA GUAJIRA;2021;50-54;16606.0;18600.0
LA GUAJIRA;2021;55-59;14311.0;16340.0
LA GUAJIRA;2021;60-64;11078.0;12675.0
LA GUAJIRA;2021;65-69;7771.0;9224.0
LA GUAJIRA;2021;70-74;5682.0;6974.0
LA GUAJIRA;2021;75-79;3602.0;4660.0
LA GUAJIRA;2021;80-84;2296.0;3358.0
LA GUAJIRA;2021;85-89;1116.0;1884.0
LA GUAJIRA;2021;90-94;458.0;869.0
LA GUAJIRA;2021;95-99;166.0;286.0
LA GUAJIRA;2021;100+;44.0;60.0
LA GUAJIRA;2022;0-4;58014.0;55321.0
LA GUAJIRA;2022;5-9;59647.0;57827.0
LA GUAJIRA;2022;10-14;58850.0;57392.0
LA GUAJIRA;2022;15-19;56583.0;56050.0
LA GUAJIRA;2022;20-24;48037.0;50648.0
LA GUAJIRA;2022;25-29;39695.0;42932.0
LA GUAJIRA;2022;30-34;34063.0;36701.0
LA GUAJIRA;2022;35-39;28759.0;31773.0
LA GUAJIRA;2022;40-44;24308.0;27177.0
LA GUAJIRA;2022;45-49;19613.0;21863.0
LA GUAJIRA;2022;50-54;16999.0;19052.0
LA GUAJIRA;2022;55-59;14669.0;16839.0
LA GUAJIRA;2022;60-64;11557.0;13260.0
LA GUAJIRA;2022;65-69;8040.0;9623.0
LA GUAJIRA;2022;70-74;5853.0;7323.0
LA GUAJIRA;2022;75-79;3691.0;4849.0
LA GUAJIRA;2022;80-84;2310.0;3414.0
LA GUAJIRA;2022;85-89;1109.0;1906.0
LA GUAJIRA;2022;90-94;443.0;863.0
LA GUAJIRA;2022;95-99;151.0;284.0
LA GUAJIRA;2022;100+;39.0;53.0
LA GUAJIRA;2023;0-4;57601.0;55033.0
LA GUAJIRA;2023;5-9;60078.0;58071.0
LA GUAJIRA;2023;10-14;58886.0;57523.0
LA GUAJIRA;2023;15-19;57776.0;56886.0
LA GUAJIRA;2023;20-24;50116.0;52141.0
LA GUAJIRA;2023;25-29;40840.0;44420.0
LA GUAJIRA;2023;30-34;35383.0;38112.0
LA GUAJIRA;2023;35-39;29549.0;32528.0
LA GUAJIRA;2023;40-44;25056.0;28017.0
LA GUAJIRA;2023;45-49;20263.0;22724.0
LA GUAJIRA;2023;50-54;17400.0;19516.0
LA GUAJIRA;2023;55-59;15056.0;17294.0
LA GUAJIRA;2023;60-64;12026.0;13834.0
LA GUAJIRA;2023;65-69;8376.0;10079.0
LA GUAJIRA;2023;70-74;6019.0;7655.0
LA GUAJIRA;2023;75-79;3844.0;5114.0
LA GUAJIRA;2023;80-84;2321.0;3459.0
LA GUAJIRA;2023;85-89;1138.0;1965.0
LA GUAJIRA;2023;90-94;442.0;861.0
LA GUAJIRA;2023;95-99;148.0;285.0
LA GUAJIRA;2023;100+;34.0;45.0
LA GUAJIRA;2024;0-4;57567.0;55045.0
LA GUAJIRA;2024;5-9;60049.0;57915.0
LA GUAJIRA;2024;10-14;58952.0;57736.0
LA GUAJIRA;2024;15-19;58615.0;57456.0
LA GUAJIRA;2024;20-24;51998.0;53424.0
LA GUAJIRA;2024;25-29;42194.0;45950.0
LA GUAJIRA;2024;30-34;36612.0;39582.0
LA GUAJIRA;2024;35-39;30471.0;33368.0
LA GUAJIRA;2024;40-44;25745.0;28752.0
LA GUAJIRA;2024;45-49;21060.0;23623.0
LA GUAJIRA;2024;50-54;17757.0;20019.0
LA GUAJIRA;2024;55-59;15477.0;17727.0
LA GUAJIRA;2024;60-64;12473.0;14407.0
LA GUAJIRA;2024;65-69;8786.0;10602.0
LA GUAJIRA;2024;70-74;6161.0;7947.0
LA GUAJIRA;2024;75-79;4058.0;5469.0
LA GUAJIRA;2024;80-84;2352.0;3489.0
LA GUAJIRA;2024;85-89;1167.0;2020.0
LA GUAJIRA;2024;90-94;446.0;873.0
LA GUAJIRA;2024;95-99;147.0;286.0
LA GUAJIRA;2024;100+;36.0;46.0
LA GUAJIRA;2025;0-4;57357.0;54878.0
LA GUAJIRA;2025;5-9;59977.0;57754.0
LA GUAJIRA;2025;10-14;59055.0;57945.0
LA GUAJIRA;2025;15-19;59065.0;57813.0
LA GUAJIRA;2025;20-24;53685.0;54510.0
LA GUAJIRA;2025;25-29;43734.0;47538.0
LA GUAJIRA;2025;30-34;37750.0;40910.0
LA GUAJIRA;2025;35-39;31463.0;34339.0
LA GUAJIRA;2025;40-44;26385.0;29389.0
LA GUAJIRA;2025;45-49;21866.0;24576.0
LA GUAJIRA;2025;50-54;18167.0;20513.0
LA GUAJIRA;2025;55-59;15886.0;18181.0
LA GUAJIRA;2025;60-64;12875.0;14924.0
LA GUAJIRA;2025;65-69;9228.0;11150.0
LA GUAJIRA;2025;70-74;6323.0;8218.0
LA GUAJIRA;2025;75-79;4264.0;5839.0
LA GUAJIRA;2025;80-84;2395.0;3555.0
LA GUAJIRA;2025;85-89;1217.0;2087.0
LA GUAJIRA;2025;90-94;456.0;897.0
LA GUAJIRA;2025;95-99;148.0;290.0
LA GUAJIRA;2025;100+;32.0;45.0
LA GUAJIRA;2026;0-4;57030.0;54564.0
LA GUAJIRA;2026;5-9;59596.0;57282.0
LA GUAJIRA;2026;10-14;59131.0;58089.0
LA GUAJIRA;2026;15-19;59118.0;57882.0
LA GUAJIRA;2026;20-24;54969.0;55354.0
LA GUAJIRA;2026;25-29;45417.0;48992.0
LA GUAJIRA;2026;30-34;38644.0;42016.0
LA GUAJIRA;2026;35-39;32495.0;35321.0
LA GUAJIRA;2026;40-44;26978.0;30017.0
LA GUAJIRA;2026;45-49;22624.0;25421.0
LA GUAJIRA;2026;50-54;18617.0;21102.0
LA GUAJIRA;2026;55-59;16289.0;18591.0
LA GUAJIRA;2026;60-64;13229.0;15413.0
LA GUAJIRA;2026;65-69;9679.0;11687.0
LA GUAJIRA;2026;70-74;6512.0;8520.0
LA GUAJIRA;2026;75-79;4443.0;6183.0
LA GUAJIRA;2026;80-84;2453.0;3662.0
LA GUAJIRA;2026;85-89;1245.0;2160.0
LA GUAJIRA;2026;90-94;462.0;914.0
LA GUAJIRA;2026;95-99;143.0;295.0
LA GUAJIRA;2026;100+;32.0;47.0
LA GUAJIRA;2027;0-4;56626.0;54202.0
LA GUAJIRA;2027;5-9;59051.0;56708.0
LA GUAJIRA;2027;10-14;59286.0;58221.0
LA GUAJIRA;2027;15-19;58936.0;57791.0
LA GUAJIRA;2027;20-24;56216.0;56131.0
LA GUAJIRA;2027;25-29;47111.0;50361.0
LA GUAJIRA;2027;30-34;39489.0;43039.0
LA GUAJIRA;2027;35-39;33552.0;36429.0
LA GUAJIRA;2027;40-44;27586.0;30630.0
LA GUAJIRA;2027;45-49;23302.0;26219.0
LA GUAJIRA;2027;50-54;19164.0;21787.0
LA GUAJIRA;2027;55-59;16663.0;19004.0
LA GUAJIRA;2027;60-64;13574.0;15869.0
LA GUAJIRA;2027;65-69;10111.0;12214.0
LA GUAJIRA;2027;70-74;6751.0;8883.0
LA GUAJIRA;2027;75-79;4628.0;6519.0
LA GUAJIRA;2027;80-84;2545.0;3827.0
LA GUAJIRA;2027;85-89;1270.0;2205.0
LA GUAJIRA;2027;90-94;471.0;934.0
LA GUAJIRA;2027;95-99;141.0;291.0
LA GUAJIRA;2027;100+;30.0;46.0
LA GUAJIRA;2028;0-4;56151.0;53735.0
LA GUAJIRA;2028;5-9;58379.0;56167.0
LA GUAJIRA;2028;10-14;59534.0;58286.0
LA GUAJIRA;2028;15-19;58822.0;57740.0
LA GUAJIRA;2028;20-24;57104.0;56635.0
LA GUAJIRA;2028;25-29;48773.0;51455.0
LA GUAJIRA;2028;30-34;40341.0;44234.0
LA GUAJIRA;2028;35-39;34659.0;37627.0
LA GUAJIRA;2028;40-44;28224.0;31261.0
LA GUAJIRA;2028;45-49;23959.0;26950.0
LA GUAJIRA;2028;50-54;19770.0;22568.0
LA GUAJIRA;2028;55-59;17030.0;19425.0
LA GUAJIRA;2028;60-64;13913.0;16272.0
LA GUAJIRA;2028;65-69;10513.0;12728.0
LA GUAJIRA;2028;70-74;7056.0;9308.0
LA GUAJIRA;2028;75-79;4757.0;6802.0
LA GUAJIRA;2028;80-84;2669.0;4052.0
LA GUAJIRA;2028;85-89;1292.0;2246.0
LA GUAJIRA;2028;90-94;488.0;969.0
LA GUAJIRA;2028;95-99;148.0;297.0
LA GUAJIRA;2028;100+;31.0;47.0
LA GUAJIRA;2029;0-4;55612.0;53219.0
LA GUAJIRA;2029;5-9;58082.0;55936.0
LA GUAJIRA;2029;10-14;59342.0;57964.0
LA GUAJIRA;2029;15-19;58743.0;57804.0
LA GUAJIRA;2029;20-24;57707.0;56932.0
LA GUAJIRA;2029;25-29;50285.0;52385.0
LA GUAJIRA;2029;30-34;41394.0;45476.0
LA GUAJIRA;2029;35-39;35696.0;38897.0
LA GUAJIRA;2029;40-44;28988.0;31934.0
LA GUAJIRA;2029;45-49;24551.0;27592.0
LA GUAJIRA;2029;50-54;20487.0;23407.0
LA GUAJIRA;2029;55-59;17359.0;19878.0
LA GUAJIRA;2029;60-64;14278.0;16646.0
LA GUAJIRA;2029;65-69;10902.0;13233.0
LA GUAJIRA;2029;70-74;7401.0;9778.0
LA GUAJIRA;2029;75-79;4882.0;7054.0
LA GUAJIRA;2029;80-84;2812.0;4322.0
LA GUAJIRA;2029;85-89;1303.0;2261.0
LA GUAJIRA;2029;90-94;503.0;998.0
LA GUAJIRA;2029;95-99;150.0;302.0
LA GUAJIRA;2029;100+;29.0;46.0
LA GUAJIRA;2030;0-4;55020.0;52663.0
LA GUAJIRA;2030;5-9;57674.0;55566.0
LA GUAJIRA;2030;10-14;59141.0;57672.0
LA GUAJIRA;2030;15-19;58753.0;57905.0
LA GUAJIRA;2030;20-24;57981.0;57100.0
LA GUAJIRA;2030;25-29;51667.0;53179.0
LA GUAJIRA;2030;30-34;42657.0;46782.0
LA GUAJIRA;2030;35-39;36662.0;40044.0
LA GUAJIRA;2030;40-44;29844.0;32772.0
LA GUAJIRA;2030;45-49;25100.0;28142.0
LA GUAJIRA;2030;50-54;21246.0;24301.0
LA GUAJIRA;2030;55-59;17727.0;20332.0
LA GUAJIRA;2030;60-64;14649.0;17049.0
LA GUAJIRA;2030;65-69;11245.0;13695.0
LA GUAJIRA;2030;70-74;7766.0;10283.0
LA GUAJIRA;2030;75-79;4999.0;7298.0
LA GUAJIRA;2030;80-84;2950.0;4616.0
LA GUAJIRA;2030;85-89;1331.0;2303.0
LA GUAJIRA;2030;90-94;515.0;1032.0
LA GUAJIRA;2030;95-99;148.0;307.0
LA GUAJIRA;2030;100+;29.0;45.0
LA GUAJIRA;2031;0-4;54426.0;52093.0
LA GUAJIRA;2031;5-9;57320.0;55242.0
LA GUAJIRA;2031;10-14;58765.0;57216.0
LA GUAJIRA;2031;15-19;58831.0;58046.0
LA GUAJIRA;2031;20-24;58036.0;57128.0
LA GUAJIRA;2031;25-29;52828.0;53927.0
LA GUAJIRA;2031;30-34;44198.0;48136.0
LA GUAJIRA;2031;35-39;37517.0;41087.0
LA GUAJIRA;2031;40-44;30798.0;33687.0
LA GUAJIRA;2031;45-49;25646.0;28729.0
LA GUAJIRA;2031;50-54;21979.0;25134.0
LA GUAJIRA;2031;55-59;18156.0;20906.0
LA GUAJIRA;2031;60-64;15010.0;17416.0
LA GUAJIRA;2031;65-69;11549.0;14144.0
LA GUAJIRA;2031;70-74;8142.0;10770.0
LA GUAJIRA;2031;75-79;5161.0;7581.0
LA GUAJIRA;2031;80-84;3089.0;4895.0
LA GUAJIRA;2031;85-89;1369.0;2381.0
LA GUAJIRA;2031;90-94;531.0;1058.0
LA GUAJIRA;2031;95-99;164.0;313.0
LA GUAJIRA;2031;100+;29.0;46.0
LA GUAJIRA;2032;0-4;53803.0;51489.0
LA GUAJIRA;2032;5-9;56936.0;54877.0
LA GUAJIRA;2032;10-14;58266.0;56671.0
LA GUAJIRA;2032;15-19;58989.0;58195.0
LA GUAJIRA;2032;20-24;57870.0;57039.0
LA GUAJIRA;2032;25-29;53981.0;54650.0
LA GUAJIRA;2032;30-34;45782.0;49429.0
LA GUAJIRA;2032;35-39;38295.0;42079.0
LA GUAJIRA;2032;40-44;31803.0;34733.0
LA GUAJIRA;2032;45-49;26231.0;29308.0
LA GUAJIRA;2032;50-54;22640.0;25926.0
LA GUAJIRA;2032;55-59;18686.0;21585.0
LA GUAJIRA;2032;60-64;15343.0;17803.0
LA GUAJIRA;2032;65-69;11857.0;14553.0
LA GUAJIRA;2032;70-74;8516.0;11264.0
LA GUAJIRA;2032;75-79;5372.0;7908.0
LA GUAJIRA;2032;80-84;3217.0;5153.0
LA GUAJIRA;2032;85-89;1426.0;2491.0
LA GUAJIRA;2032;90-94;547.0;1085.0
LA GUAJIRA;2032;95-99;160.0;332.0
LA GUAJIRA;2032;100+;34.0;49.0
LA GUAJIRA;2033;0-4;53168.0;50872.0
LA GUAJIRA;2033;5-9;56498.0;54445.0
LA GUAJIRA;2033;10-14;57635.0;56177.0
LA GUAJIRA;2033;15-19;59250.0;58277.0
LA GUAJIRA;2033;20-24;57777.0;57010.0
LA GUAJIRA;2033;25-29;54836.0;55147.0
LA GUAJIRA;2033;30-34;47350.0;50467.0
LA GUAJIRA;2033;35-39;39118.0;43217.0
LA GUAJIRA;2033;40-44;32855.0;35883.0
LA GUAJIRA;2033;45-49;26842.0;29903.0
LA GUAJIRA;2033;50-54;23280.0;26645.0
LA GUAJIRA;2033;55-59;19280.0;22350.0
LA GUAJIRA;2033;60-64;15689.0;18193.0
LA GUAJIRA;2033;65-69;12149.0;14925.0
LA GUAJIRA;2033;70-74;8864.0;11739.0
LA GUAJIRA;2033;75-79;5607.0;8284.0
LA GUAJIRA;2033;80-84;3311.0;5375.0
LA GUAJIRA;2033;85-89;1497.0;2645.0
LA GUAJIRA;2033;90-94;556.0;1101.0
LA GUAJIRA;2033;95-99;166.0;335.0
LA GUAJIRA;2033;100+;31.0;46.0
LA GUAJIRA;2034;0-4;52514.0;50247.0
LA GUAJIRA;2034;5-9;55980.0;53958.0
LA GUAJIRA;2034;10-14;57372.0;55970.0
LA GUAJIRA;2034;15-19;59091.0;57988.0
LA GUAJIRA;2034;20-24;57731.0;57085.0
LA GUAJIRA;2034;25-29;55432.0;55444.0
LA GUAJIRA;2034;30-34;48797.0;51369.0
LA GUAJIRA;2034;35-39;40123.0;44407.0
LA GUAJIRA;2034;40-44;33841.0;37085.0
LA GUAJIRA;2034;45-49;27580.0;30562.0
LA GUAJIRA;2034;50-54;23866.0;27280.0
LA GUAJIRA;2034;55-59;19980.0;23178.0
LA GUAJIRA;2034;60-64;15990.0;18611.0
LA GUAJIRA;2034;65-69;12476.0;15267.0
LA GUAJIRA;2034;70-74;9192.0;12212.0
LA GUAJIRA;2034;75-79;5897.0;8710.0
LA GUAJIRA;2034;80-84;3402.0;5587.0
LA GUAJIRA;2034;85-89;1590.0;2819.0
LA GUAJIRA;2034;90-94;567.0;1116.0
LA GUAJIRA;2034;95-99;168.0;348.0
LA GUAJIRA;2034;100+;31.0;46.0
LA GUAJIRA;2035;0-4;51841.0;49615.0
LA GUAJIRA;2035;5-9;55441.0;53440.0
LA GUAJIRA;2035;10-14;57017.0;55646.0
LA GUAJIRA;2035;15-19;58918.0;57737.0
LA GUAJIRA;2035;20-24;57765.0;57202.0
LA GUAJIRA;2035;25-29;55727.0;55636.0
LA GUAJIRA;2035;30-34;50117.0;52144.0
LA GUAJIRA;2035;35-39;41328.0;45669.0
LA GUAJIRA;2035;40-44;34774.0;38192.0
LA GUAJIRA;2035;45-49;28389.0;31367.0
LA GUAJIRA;2035;50-54;24407.0;27835.0
LA GUAJIRA;2035;55-59;20719.0;24056.0
LA GUAJIRA;2035;60-64;16324.0;19038.0
LA GUAJIRA;2035;65-69;12794.0;15633.0
LA GUAJIRA;2035;70-74;9485.0;12648.0
LA GUAJIRA;2035;75-79;6195.0;9161.0
LA GUAJIRA;2035;80-84;3506.0;5782.0
LA GUAJIRA;2035;85-89;1662.0;3011.0
LA GUAJIRA;2035;90-94;579.0;1136.0
LA GUAJIRA;2035;95-99;181.0;360.0
LA GUAJIRA;2035;100+;32.0;49.0
LA GUAJIRA;2036;0-4;51188.0;48974.0
LA GUAJIRA;2036;5-9;54891.0;52897.0
LA GUAJIRA;2036;10-14;56716.0;55368.0
LA GUAJIRA;2036;15-19;58598.0;57316.0
LA GUAJIRA;2036;20-24;57874.0;57353.0
LA GUAJIRA;2036;25-29;55809.0;55694.0
LA GUAJIRA;2036;30-34;51250.0;52894.0
LA GUAJIRA;2036;35-39;42796.0;46972.0
LA GUAJIRA;2036;40-44;35577.0;39191.0
LA GUAJIRA;2036;45-49;29307.0;32245.0
LA GUAJIRA;2036;50-54;24944.0;28418.0
LA GUAJIRA;2036;55-59;21443.0;24890.0
LA GUAJIRA;2036;60-64;16724.0;19584.0
LA GUAJIRA;2036;65-69;13121.0;15988.0
LA GUAJIRA;2036;70-74;9756.0;13060.0
LA GUAJIRA;2036;75-79;6503.0;9609.0
LA GUAJIRA;2036;80-84;3616.0;6019.0
LA GUAJIRA;2036;85-89;1753.0;3195.0
LA GUAJIRA;2036;90-94;600.0;1187.0
LA GUAJIRA;2036;95-99;182.0;366.0
LA GUAJIRA;2036;100+;29.0;50.0
LA GUAJIRA;2037;0-4;50520.0;48332.0
LA GUAJIRA;2037;5-9;54301.0;52347.0
LA GUAJIRA;2037;10-14;56388.0;55057.0
LA GUAJIRA;2037;15-19;58140.0;56830.0
LA GUAJIRA;2037;20-24;58072.0;57512.0
LA GUAJIRA;2037;25-29;55707.0;55640.0
LA GUAJIRA;2037;30-34;52373.0;53611.0
LA GUAJIRA;2037;35-39;44313.0;48226.0
LA GUAJIRA;2037;40-44;36339.0;40139.0
LA GUAJIRA;2037;45-49;30270.0;33256.0
LA GUAJIRA;2037;50-54;25524.0;28992.0
LA GUAJIRA;2037;55-59;22094.0;25675.0
LA GUAJIRA;2037;60-64;17223.0;20212.0
LA GUAJIRA;2037;65-69;13420.0;16335.0
LA GUAJIRA;2037;70-74;10021.0;13445.0
LA GUAJIRA;2037;75-79;6804.0;10047.0
LA GUAJIRA;2037;80-84;3769.0;6285.0
LA GUAJIRA;2037;85-89;1814.0;3365.0
LA GUAJIRA;2037;90-94;620.0;1251.0
LA GUAJIRA;2037;95-99;184.0;378.0
LA GUAJIRA;2037;100+;34.0;53.0
LA GUAJIRA;2038;0-4;49853.0;47693.0
LA GUAJIRA;2038;5-9;53714.0;51770.0
LA GUAJIRA;2038;10-14;55986.0;54666.0
LA GUAJIRA;2038;15-19;57573.0;56376.0
LA GUAJIRA;2038;20-24;58364.0;57634.0
LA GUAJIRA;2038;25-29;55659.0;55638.0
LA GUAJIRA;2038;30-34;53225.0;54132.0
LA GUAJIRA;2038;35-39;45820.0;49256.0
LA GUAJIRA;2038;40-44;37129.0;41224.0
LA GUAJIRA;2038;45-49;31288.0;34357.0
LA GUAJIRA;2038;50-54;26126.0;29592.0
LA GUAJIRA;2038;55-59;22722.0;26388.0
LA GUAJIRA;2038;60-64;17777.0;20938.0
LA GUAJIRA;2038;65-69;13709.0;16693.0
LA GUAJIRA;2038;70-74;10286.0;13787.0
LA GUAJIRA;2038;75-79;7100.0;10489.0
LA GUAJIRA;2038;80-84;3950.0;6593.0
LA GUAJIRA;2038;85-89;1877.0;3522.0
LA GUAJIRA;2038;90-94;664.0;1326.0
LA GUAJIRA;2038;95-99;191.0;380.0
LA GUAJIRA;2038;100+;36.0;57.0
LA GUAJIRA;2039;0-4;49185.0;47055.0
LA GUAJIRA;2039;5-9;53103.0;51187.0
LA GUAJIRA;2039;10-14;55531.0;54232.0
